time,tvlusd,tvleth,dai,token
2019-06-17,440008078,1641270.0138013356,,maker
2019-06-16,438592003,1635073.0800775425,,maker
2019-06-15,431638025,1639526.0568997608,,maker
2019-06-14,417561940,1639233.4628822675,,maker
2019-06-13,431780047,1645942.3131170662,,maker
2019-06-12,402625986,1644713.995098039,,maker
2019-06-11,406458426,1645580.6720647772,,maker
2019-06-10,381551064,1647812.843878212,,maker
2019-06-09,401254057,1646643.3724556796,,maker
2019-06-08,410732538,1647411.1102197978,,maker
2019-06-07,409754630,1647387.2472158566,,maker
2019-06-06,405503657,1647518.2098890832,,maker
2019-06-05,397214320,1646688.9975955558,,maker
2019-06-04,409850450,1636913.6911893922,,maker
2019-06-03,441636307,1641587.5813106347,,maker
2019-06-02,434179928,1641325.8534003706,,maker
2019-06-01,439986575,1643396.6122586187,,maker
2019-05-31,417024968,1636675.6985871268,,maker
2019-05-30,441581063,1640162.9201797715,,maker
2019-05-29,445690230,1643582.3653058966,,maker
2019-05-28,465286644,1714015.486627864,,maker
2019-05-27,469582697,1760187.0342604397,,maker
2019-05-26,441256173,1760869.041063091,,maker
2019-05-25,440331919,1766131.5538264078,,maker
2019-05-24,431264212,1759185.037732001,,maker
2019-05-23,429151005,1760547.2801115853,,maker
2019-05-22,450779531,1772977.5063913472,,maker
2019-05-21,451326228,1790977.0952380954,,maker
2019-05-20,469983782,1804506.74601651,,maker
2019-05-19,422201615,1806055.5888266244,,maker
2019-05-18,440177577,1806523.7503078058,,maker
2019-05-17,478626003,1809823.8032216597,,maker
