time,tvlusd,tvleth,dai
2019-01-24 01:00:00,227190196,1932382.3764565792,
2019-01-23 01:00:00,229482928,1926485.2921423775,
2019-01-22 01:00:00,225607279,1932893.0688827964,
2019-01-21 01:00:00,228053623,1925965.9065957267,
2019-01-20 01:00:00,236164412,1891585.1982378855,
2019-01-19 01:00:00,227385130,1885917.972961765,
2019-01-18 01:00:00,232591922,1879986.4371160686,
2019-01-17 01:00:00,232114410,1885269.7368421052,
2019-01-16 01:00:00,227494258,1876705.6426332288,
2019-01-15 01:00:00,242989347,1872894.612301526,
2019-01-14 01:00:00,213951626,1835549.2964996567,
2019-01-13 01:00:00,229265210,1822023.444329651,
2019-01-12 01:00:00,231176519,1817997.1610569363,
2019-01-11 01:00:00,232828607,1819542.0990934668,
2019-01-10 01:00:00,273991015,1812469.5045313225,
2019-01-09 01:00:00,273002991,1806770.2911978823,
2019-01-08 01:00:00,276372453,1817163.870076928,
2019-01-07 01:00:00,289405312,1824634.7140785572,
2019-01-06 01:00:00,285978041,1830493.7656019973,
2019-01-05 01:00:00,289343960,1854293.5144834658,
2019-01-04 01:00:00,278776160,1865472.1627408995,
2019-01-03 01:00:00,292359794,1867278.495241745,
2019-01-02 01:00:00,266423182,1867539.478480303,
2019-01-01 01:00:00,249290972,1867487.9916098583,
2018-12-31 01:00:00,263671316,1865642.9349748814,
2018-12-30 01:00:00,255940054,1864093.6198106336,
2018-12-29 01:00:00,257227764,1840891.4621054893,
2018-12-28 01:00:00,213967753,1833171.2902673064,
2018-12-27 01:00:00,242308681,1827227.8184149007,
2018-12-26 01:00:00,237516094,1813238.3693411709,
2018-12-25 01:00:00,253774938,1801483.1972740823,
2018-12-24 01:00:00,235435843,1789570.104895105,
2018-12-23 01:00:00,208518631,1761732.2659682324,
2018-12-22 01:00:00,187002950,1708725.7858187135,
2018-12-21 01:00:00,196249656,1685559.1857768616,
2018-12-20 01:00:00,168057718,1670055.8282818245,
2018-12-19 01:00:00,168567652,1645525.6930886372,
2018-12-18 01:00:00,156397696,1638701.7602682314,
2018-12-17 01:00:00,139932518,1638745.9655697388,
2018-12-16 01:00:00,138013163,1637749.6499347338,
2018-12-15 01:00:00,137295901,1636423.1346841478,
2018-12-14 01:00:00,141224608,1634733.2793147354,
2018-12-13 01:00:00,147988820,1634874.2819266461,
2018-12-12 01:00:00,143596158,1630847.9045996594,
2018-12-11 01:00:00,147252489,1623511.4553472986,
2018-12-10 01:00:00,152721106,1617465.6428722728,
2018-12-09 01:00:00,145692425,1593311.7344706913,
2018-12-08 01:00:00,147928505,1580263.9141117402,
2018-12-07 01:00:00,135178560,1494841.977219949,
2018-12-06 01:00:00,155530593,1531265.0684257164,
2018-12-05 01:00:00,167050432,1521129.411764706,
2018-12-04 01:00:00,163354005,1509322.7848101265,
2018-12-03 01:00:00,174087714,1501144.382167802,
2018-12-02 01:00:00,176351452,1488197.9071729959,
2018-12-01 01:00:00,167827770,1486912.111278462,
2018-11-30 01:00:00,174453797,1484965.9261150833,
2018-11-29 01:00:00,181518715,1477203.084309896,
2018-11-28 01:00:00,162269478,1472366.1918156247,
2018-11-27 01:00:00,154557309,1419389.3745982184,
2018-11-26 01:00:00,162330473,1391245.054850874,
2018-11-25 01:00:00,153038541,1357446.7003725388,
2018-11-24 01:00:00,165291961,1339806.7682580855,
2018-11-23 01:00:00,167515516,1341949.1788832813,
2018-11-22 01:00:00,179427443,1314486.761904762,
2018-11-21 01:00:00,167750337,1283083.5016062413,
2018-11-20 01:00:00,179255493,1209388.0245580894,
2018-11-19 01:00:00,200973716,1131927.4345254856,
2018-11-18 01:00:00,197174675,1131756.8304442659,
2018-11-17 01:00:00,196587570,1124385.5525051476,
2018-11-16 01:00:00,196771286,1083840.7380886807,
2018-11-15 01:00:00,187424063,1025744.6530210158,
2018-11-14 01:00:00,207404517,1004720.810928644,
2018-11-13 01:00:00,209490543,993741.0132346663,
2018-11-12 01:00:00,209931453,991645.9754369392,
2018-11-11 01:00:00,210108750,991546.7201510146,
2018-11-10 01:00:00,207113114,989126.0996227136,
2018-11-09 01:00:00,208458790,986600.3596952057,
2018-11-08 01:00:00,212354038,973922.3903870849,
2018-11-07 01:00:00,213764298,973647.4516055568,
2018-11-06 01:00:00,198595472,947045.6461611827,
2018-11-05 01:00:00,199727880,945188.9640812076,
2018-11-04 01:00:00,188300637,944004.7977139419,
2018-11-03 01:00:00,189602836,943203.8404138891,
2018-11-02 01:00:00,187145613,941707.9102299603,
2018-11-01 01:00:00,186039929,940307.95552186,
2018-10-31 01:00:00,184167159,938574.8598511874,
2018-10-30 01:00:00,183351615,937045.1014463127,
2018-10-29 01:00:00,189569112,930491.8863201296,
2018-10-28 02:00:00,188050120,927314.5618620248,
2018-10-27 02:00:00,188165603,925237.7587648128,
2018-10-26 02:00:00,185674033,922695.5871390946,
2018-10-25 02:00:00,186661713,919833.0113832356,
2018-10-24 02:00:00,186108059,913637.9921453118,
2018-10-23 02:00:00,179387580,881078.4872298625,
2018-10-22 02:00:00,179958897,878834.2872491087,
2018-10-21 02:00:00,180227101,878813.6385800663,
2018-10-20 02:00:00,178196645,878421.7933550231,
2018-10-19 02:00:00,177635861,877257.4497506049,
2018-10-18 02:00:00,181623951,874874.5231213873,
2018-10-17 02:00:00,183488574,872840.709732661,
2018-10-16 02:00:00,183822602,872023.7286527514,
2018-10-15 02:00:00,167676458,859923.3704292527,
2018-10-14 02:00:00,171247808,858600.1905239408,
2018-10-13 02:00:00,168185755,858221.947236822,
2018-10-12 02:00:00,160901961,847610.8149396828,
2018-10-11 02:00:00,186316170,827116.0880760011,
2018-10-10 02:00:00,187922644,826069.9107653083,
2018-10-09 02:00:00,189114514,824639.2273143504,
2018-10-08 02:00:00,185398053,821617.7841790384,
2018-10-07 02:00:00,183159357,815418.7383135962,
2018-10-06 02:00:00,185770695,815141.2681000439,
2018-10-05 02:00:00,179683009,810258.878968254,
2018-10-04 02:00:00,177350870,806250.2613992817,
2018-10-03 02:00:00,181062778,803224.1061130335,
2018-10-02 02:00:00,185157767,801895.9159809441,
2018-10-01 02:00:00,186439694,801546.4058469476,
2018-09-30 02:00:00,185600475,802353.7739927374,
2018-09-29 02:00:00,177718068,802121.6284527893,
2018-09-28 02:00:00,183680100,801781.3959579205,
2018-09-27 02:00:00,171672854,801423.1548480463,
2018-09-26 02:00:00,175222337,799371.9753649635,
2018-09-25 02:00:00,177646611,779425.2851877853,
2018-09-24 02:00:00,189848012,776315.7309343693,
2018-09-23 02:00:00,186564009,774831.834039372,
2018-09-22 02:00:00,191255653,772157.3458758933,
2018-09-21 02:00:00,173513138,771992.9613810286,
2018-09-20 02:00:00,161824283,771399.9570979121,
2018-09-19 02:00:00,160579966,770574.240606555,
2018-09-18 02:00:00,150831897,769393.475821261,
2018-09-17 02:00:00,165088892,749994.9663819735,
2018-09-16 02:00:00,165728437,747804.5167403664,
2018-09-15 02:00:00,155402514,744015.4833149806,
2018-09-14 02:00:00,156030338,738535.2298007288,
2018-09-13 02:00:00,134686022,735868.5570671475,
2018-09-12 02:00:00,131190148,708561.4258709154,
2018-09-11 02:00:00,131430479,666719.8244813067,
2018-09-10 02:00:00,123685759,631081.9888769835,
2018-09-09 02:00:00,116485958,591990.435533872,
2018-09-08 02:00:00,115873338,538595.0450869201,
2018-09-07 02:00:00,113124951,492790.3423941453,
2018-09-06 02:00:00,116527277,510480.03241775086,
2018-09-05 02:00:00,143796210,504141.25442625245,
2018-09-04 02:00:00,144948557,501604.16998304316,
2018-09-03 02:00:00,147905561,501340.79384448513,
2018-09-02 02:00:00,147874307,500657.8649783315,
2018-09-01 02:00:00,140765731,499789.5650630215,
2018-08-31 02:00:00,142082671,500026.99630476866,
2018-08-30 02:00:00,144287471,499835.35178577615,
2018-08-29 02:00:00,147658500,499605.8196582642,
2018-08-28 02:00:00,143706423,498945.9863898341,
2018-08-27 02:00:00,136310700,496940.2114473204,
2018-08-26 02:00:00,137828550,496572.0925205361,
2018-08-25 02:00:00,139707152,496524.6899100828,
2018-08-24 02:00:00,135650509,491790.2657433927,
2018-08-23 02:00:00,131694911,487109.4503624796,
2018-08-22 02:00:00,135535408,482109.37288798776,
2018-08-21 02:00:00,129506891,478308.801152312,
2018-08-20 02:00:00,142706094,476290.28102262865,
2018-08-19 02:00:00,139997011,474807.5665592674,
2018-08-18 02:00:00,150487943,473873.2972258085,
2018-08-17 02:00:00,135959221,474055.8612273361,
2018-08-16 02:00:00,133272442,473874.42042383726,
2018-08-15 02:00:00,130869238,470228.299378391,
2018-08-14 02:00:00,132090826,465059.41625884594,
2018-08-13 02:00:00,138778002,436120.80701423594,
2018-08-12 02:00:00,137330226,431869.63740998146,
2018-08-11 02:00:00,135403296,408382.48280854145,
2018-08-10 02:00:00,145849421,401225.33355340984,
2018-08-09 02:00:00,139214942,391526.1186264308,
2018-08-08 02:00:00,134952295,357073.3317457798,
2018-08-07 02:00:00,144790817,357552.3323867144,
2018-08-06 02:00:00,145637794,356274.26488575764,
2018-08-05 02:00:00,144702145,355612.1623946327,
2018-08-04 02:00:00,148211569,354895.76409175806,
2018-08-03 02:00:00,144849379,352577.41401552956,
2018-08-02 02:00:00,147599621,351536.477957463,
2018-08-01 02:00:00,151178453,349974.4264648008,
2018-07-31 02:00:00,158773828,347761.1442088663,
2018-07-30 02:00:00,161801107,347063.7215787216,
2018-07-29 02:00:00,162969261,347816.15836090065,
2018-07-28 02:00:00,163255853,347582.1350252294,
2018-07-27 02:00:00,160169035,346663.71231305326,
2018-07-26 02:00:00,163301661,346469.90643498185,
2018-07-25 02:00:00,165953627,346212.7654691868,
2018-07-24 02:00:00,155555596,345963.5611502791,
2018-07-23 02:00:00,158077425,345411.1766633891,
2018-07-22 02:00:00,159124675,345142.8834808259,
2018-07-21 02:00:00,154773419,344829.82577310404,
2018-07-20 02:00:00,160907126,343341.7817134322,
2018-07-19 02:00:00,163583853,341489.78769596893,
2018-07-18 02:00:00,169759133,340157.7625936761,
2018-07-17 02:00:00,162613946,339621.0313067814,
2018-07-16 02:00:00,152249103,338617.2834838308,
2018-07-15 02:00:00,146674885,338163.15073546366,
2018-07-14 02:00:00,145474137,336387.4971095593,
2018-07-13 02:00:00,144713809,335833.02545775217,
2018-07-12 02:00:00,149418285,335326.8363293611,
2018-07-11 02:00:00,144266138,333416.85271210334,
2018-07-10 02:00:00,155948321,330763.38550945953,
2018-07-09 02:00:00,160580465,330283.35630103457,
2018-07-08 02:00:00,159554704,328423.49841505085,
2018-07-07 02:00:00,153890385,327475.12395463156,
2018-07-06 02:00:00,153522009,328354.20596727624,
2018-07-05 02:00:00,152994670,327478.4777071427,
2018-07-04 02:00:00,151109510,327225.6003811256,
2018-07-03 02:00:00,155285884,325833.82433169667,
2018-07-02 02:00:00,146445036,324022.1170015046,
2018-07-01 02:00:00,146839093,323854.9943759511,
2018-06-30 02:00:00,140414716,322599.6324036208,
2018-06-29 02:00:00,110810164,263394.7325885429,
2018-06-28 02:00:00,111603544,252639.6015846067,
2018-06-27 02:00:00,107156285,249264.4281095164,
2018-06-26 02:00:00,113807394,248049.0704213073,
2018-06-25 02:00:00,112778067,247727.76935749588,
2018-06-24 02:00:00,109479709,230882.17343624783,
2018-06-23 02:00:00,106858260,231214.86065431885,
2018-06-22 02:00:00,120773730,229721.40221402215,
2018-06-21 02:00:00,122773906,228987.4403163235,
2018-06-20 02:00:00,122428299,227371.7132509982,
2018-06-19 02:00:00,117361025,226727.63363792672,
2018-06-18 02:00:00,112436745,226303.729570888,
2018-06-17 02:00:00,112593063,226445.16109569205,
2018-06-16 02:00:00,110318369,226289.44842157085,
2018-06-15 02:00:00,117338718,225725.17553815668,
2018-06-14 02:00:00,107104462,224867.65064035272,
2018-06-13 02:00:00,109509152,221440.86708591998,
2018-06-12 02:00:00,115584700,217612.16228937212,
2018-06-11 02:00:00,113484801,216272.75170087474,
2018-06-10 02:00:00,128117095,215921.6229881183,
2018-06-09 02:00:00,129525456,216037.78834125595,
2018-06-08 02:00:00,130336433,215631.71365230624,
2018-06-07 02:00:00,130443831,215147.33795150917,
2018-06-06 02:00:00,130137438,213971.45346925352,
2018-06-05 02:00:00,126308158,213607.3430180447,
2018-06-04 02:00:00,131911828,213094.40253299518,
2018-06-03 02:00:00,125701924,212862.89265574992,
2018-06-02 02:00:00,122725201,211956.9627467574,
2018-06-01 02:00:00,122353528,211966.68225837187,
2018-05-31 02:00:00,116927883,209879.16965824238,
2018-05-30 02:00:00,118710852,209477.4166225516,
2018-05-29 02:00:00,101555507,198338.978184872,
2018-05-28 02:00:00,109359124,191979.36240432554,
2018-05-27 02:00:00,110594941,188805.89490576345,
2018-05-26 02:00:00,109781754,187734.92826239378,
2018-05-25 02:00:00,112389532,186489.11824245844,
2018-05-24 02:00:00,106793110,185080.17192076394,
2018-05-23 02:00:00,121859574,190072.95670077365,
2018-05-22 02:00:00,130876406,187843.79314799132,
2018-05-21 02:00:00,133981533,187347.455778508,
2018-05-20 02:00:00,130427089,187381.78148121544,
2018-05-19 02:00:00,129461462,186659.54698155916,
2018-05-18 02:00:00,124461623,186205.5070989363,
2018-05-17 02:00:00,130959734,185309.01501323032,
2018-05-16 02:00:00,130540565,184995.98237061393,
2018-05-15 02:00:00,134202962,184494.24946041434,
2018-05-14 02:00:00,134393483,184267.25944004167,
2018-05-13 02:00:00,125493564,183566.73687905917,
2018-05-12 02:00:00,123245281,181831.33815284746,
2018-05-11 02:00:00,130456345,180280.45409947072,
2018-05-10 02:00:00,134359487,178843.14161353442,
2018-05-09 02:00:00,132981696,177832.942403616,
2018-05-08 02:00:00,131407543,174653.49486303647,
2018-05-07 02:00:00,136946199,173264.0835536887,
2018-05-06 02:00:00,140987452,172653.9046522735,
2018-05-05 02:00:00,135688800,173030.51556383018,
2018-05-04 02:00:00,134329607,172709.0012599964,
2018-05-03 02:00:00,119568477,174110.25570084748,
2018-05-02 02:00:00,116718211,173995.93178396267,
2018-05-01 02:00:00,117070334,174721.41066205004,
2018-04-30 02:00:00,122075199,177097.6759368064,
2018-04-29 02:00:00,120779492,176831.55983719364,
2018-04-28 02:00:00,113112968,175881.5897499689,
2018-04-27 02:00:00,110401997,166919.15302157513,
2018-04-26 02:00:00,102248528,165552.48858521422,
2018-04-25 02:00:00,113612617,161519.21666192779,
2018-04-24 02:00:00,104270107,161877.42691692672,
2018-04-23 02:00:00,101516839,163386.34702975873,
2018-04-22 02:00:00,99075555,163715.24530297273,
2018-04-21 02:00:00,100636891,163061.8646402126,
2018-04-20 02:00:00,92131363,162417.5636844425,
2018-04-19 02:00:00,85105842,161865.87926509188,
2018-04-18 02:00:00,79851246,158740.52442200267,
2018-04-17 02:00:00,80768224,157852.1781617058,
2018-04-16 02:00:00,83572112,156455.20443312867,
2018-04-15 02:00:00,78503607,156135.97525806003,
2018-04-14 02:00:00,77154044,155879.35186681754,
2018-04-13 02:00:00,75788629,153433.80706549247,
2018-04-12 02:00:00,62964438,146296.23829549944,
2018-04-11 02:00:00,59709438,143653.16492241068,
2018-04-10 02:00:00,56577256,141790.52679063706,
2018-04-09 02:00:00,55980569,139699.9625673787,
2018-04-08 02:00:00,53318482,138496.75827315703,
2018-04-07 02:00:00,51370854,138708.9347914135,
2018-04-06 02:00:00,52570548,137824.8905434811,
2018-04-05 02:00:00,51684598,136497.02363660373,
2018-04-04 02:00:00,56060688,134783.94922222488,
2018-04-03 02:00:00,51728100,134470.4689612145,
2018-04-02 02:00:00,49408695,130417.56631912365,
2018-04-01 02:00:00,50014192,126917.02489405435,
2018-03-31 02:00:00,50857961,129136.83822969302,
2018-03-30 02:00:00,44415394,115677.13824356704,
2018-03-29 02:00:00,47381630,106253.51512569237,
2018-03-28 02:00:00,46763513,104201.41940371675,
2018-03-27 02:00:00,49153918,101110.62245443699,
2018-03-26 02:00:00,51903960,99248.44637359695,
2018-03-25 01:00:00,51533602,99070.69227367977,
2018-03-24 01:00:00,53821634,98965.93483377463,
2018-03-23 01:00:00,53242672,98617.62951712386,
2018-03-22 01:00:00,54819546,97907.7816077584,
2018-03-21 01:00:00,54184958,97180.54773391681,
2018-03-20 01:00:00,53549182,96389.49149491495,
2018-03-19 01:00:00,49646854,92386.86590494621,
2018-03-18 01:00:00,52580308,95637.07597446298,
2018-03-17 01:00:00,56639904,94316.52706775682,
2018-03-16 01:00:00,56241897,92100.18177054335,
2018-03-15 01:00:00,53955302,87996.90450950012,
2018-03-14 01:00:00,57724978,83664.23850658009,
2018-03-13 01:00:00,58347958,83712.99569583932,
2018-03-12 01:00:00,59920266,83179.84646778739,
2018-03-11 01:00:00,56012185,82093.19214421809,
2018-03-10 01:00:00,59413054,81750.58341130496,
2018-03-09 01:00:00,56995058,81557.82951504657,
2018-03-08 01:00:00,62164474,82761.2716839961,
2018-03-07 01:00:00,65697637,80546.35811929137,
2018-03-06 01:00:00,68355730,80459.20877620442,
2018-03-05 01:00:00,69634555,80509.8217176155,
2018-03-04 01:00:00,68631561,80209.85332787939,
2018-03-03 01:00:00,68568645,80141.00631136044,
2018-03-02 01:00:00,68913354,79225.32189828013,
2018-03-01 01:00:00,67861854,79696.83382266588,
2018-02-28 01:00:00,68499277,78591.16901295334,
2018-02-27 01:00:00,67804094,78149.52859546806,
2018-02-26 01:00:00,62911668,74869.88622840006,
2018-02-25 01:00:00,60925577,73096.95017336741,
2018-02-24 01:00:00,62316468,72910.34047034047,
2018-02-23 01:00:00,57727468,71745.89925553995,
2018-02-22 01:00:00,60337310,71813.88733500756,
2018-02-21 01:00:00,63315672,71501.12024573132,
2018-02-20 01:00:00,67097585,71396.35982506731,
2018-02-19 01:00:00,65413835,71576.57840026262,
2018-02-18 01:00:00,69573571,71373.61353331008,
2018-02-17 01:00:00,67580212,72053.27959740703,
2018-02-16 01:00:00,66744082,71926.37749878765,
2018-02-15 01:00:00,60356395,65596.9340622317,
2018-02-14 01:00:00,54141957,64378.83565797453,
2018-02-13 01:00:00,54751778,63276.3706545858,
2018-02-12 01:00:00,50810778,62638.87717741041,
2018-02-11 01:00:00,52493275,61684.94929435128,
2018-02-10 01:00:00,53485173,60940.65241665338,
2018-02-09 01:00:00,43446862,53404.04646303239,
2018-02-08 01:00:00,40003708,53206.325645731915,
2018-02-07 01:00:00,41310648,52614.305364511696,
2018-02-06 01:00:00,34472007,49596.44198259118,
2018-02-05 01:00:00,35787994,43309.042282837574,
2018-02-04 01:00:00,40362907,41573.95634842976,
2018-02-03 01:00:00,37483666,40855.467753714016,
2018-02-02 01:00:00,39840808,38824.00725011937,
2018-02-01 01:00:00,42563260,38300.7675764202,
2018-01-31 01:00:00,40799294,38353.491826240635,
2018-01-30 01:00:00,44334427,37894.615963211785,
2018-01-29 01:00:00,45743460,37142.395478941515,
2018-01-28 01:00:00,41189194,37138.163162260615,
2018-01-27 01:00:00,38940603,37136.511281924126,
2018-01-26 01:00:00,38795638,37076.405095711845,
2018-01-25 01:00:00,39966586,37647.14537353643,
2018-01-24 01:00:00,36899711,37481.4226799935,
2018-01-23 01:00:00,37032274,37041.5343835959,
2018-01-22 01:00:00,38511645,36709.572105348445,
2018-01-21 01:00:00,41833858,36361.45849630595,
2018-01-20 01:00:00,37567835,36214.84826868204,
2018-01-19 01:00:00,36785883,36314.87901912199,
2018-01-18 01:00:00,37226983,36322.551468435944,
2018-01-17 01:00:00,33626966,32017.753699084038,
2018-01-16 01:00:00,41437425,32405.900523969656,
2018-01-15 01:00:00,44042660,32399.07899189336,
2018-01-14 01:00:00,44832533,32369.59249685925,
2018-01-13 01:00:00,40605219,32199.2760058998,
2018-01-12 01:00:00,38007531,33359.838324614684,
2018-01-11 01:00:00,41691798,33381.2115680246,
2018-01-10 01:00:00,43666194,33869.71704259874,
2018-01-09 01:00:00,38346735,33752.6603937999,
2018-01-08 01:00:00,37440773,33496.55379109819,
2018-01-07 01:00:00,33570675,33356.85754314842,
2018-01-06 01:00:00,31303741,32367.66618758595,
2018-01-05 01:00:00,30806805,32605.65921911878,
2018-01-04 01:00:00,27178901,28882.99787460149,
2018-01-03 01:00:00,23440218,27193.77472533847,
2018-01-02 01:00:00,20294331,26838.318103072063,
2018-01-01 01:00:00,19831931,26760.489279304806,
2017-12-31 01:00:00,18353968,26485.184490396685,
2017-12-30 01:00:00,19503672,26370.56787452677,
2017-12-29 01:00:00,18837350,26283.818666369,
2017-12-28 01:00:00,19482374,26330.02311029422,
2017-12-27 01:00:00,17761816,23574.293905287745,
2017-12-26 01:00:00,17246500,23849.46206820256,
2017-12-25 01:00:00,16046106,23734.034433794815,
2017-12-24 01:00:00,14470177,20658.695962537833,
2017-12-23 01:00:00,12387117,18830.84325261094,
2017-12-22 01:00:00,12349795,15644.732008259542,
2017-12-21 01:00:00,11334684,14183.069935057623,
2017-12-20 01:00:00,5070350,6240.430769230769,
2017-12-19 01:00:00,1906982,2425.6611165523996,
2017-12-18 01:00:00,0,0.0,
