time,tvlusd,tvleth,category
2021-01-23,2000892087,1617431.4409739063,derivatives
2021-01-22,1752666675,1570250.656262039,derivatives
2021-01-21,2182596553,1584404.5972922943,derivatives
2021-01-20,2129357029,1551839.8345661915,derivatives
2021-01-19,2088923470,1660102.415144122,derivatives
2021-01-18,2098204931,1702204.1561201971,derivatives
2021-01-17,2092154040,1701367.0437264675,derivatives
2021-01-16,2013645441,1717526.6681451024,derivatives
2021-01-15,2578744165,2104066.714262402,derivatives
2021-01-14,2805158866,2482090.0279606427,derivatives
2021-01-13,2609084297,2485528.6669651615,derivatives
2021-01-12,2333391380,2145213.271797889,derivatives
2021-01-11,2591090658,2061755.5405254867,derivatives
2021-01-10,2462055606,1924382.9967172113,derivatives
2021-01-09,2235908577,1837380.7026049797,derivatives
2021-01-08,2217632881,1801093.8957336736,derivatives
2021-01-07,2293363038,1896422.7848938652,derivatives
2021-01-06,2176348717,1977617.8947559723,derivatives
2021-01-05,1927040220,1860292.9103757192,derivatives
2021-01-04,1790156441,1836076.7197612284,derivatives
2021-01-03,1560299826,2022659.5792120923,derivatives
2021-01-02,1579479271,2165420.3685170207,derivatives
2021-01-01,1398294014,1896377.5873058927,derivatives
2020-12-31,1428322492,1899061.9741530607,derivatives
2020-12-30,1501294884,2052575.6528396818,derivatives
2020-12-29,1514989463,2077747.3263388881,derivatives
2020-12-28,1530754372,2240926.3376714634,derivatives
2020-12-27,1523365451,2396396.7515612952,derivatives
2020-12-26,1423470578,2273842.0146321207,derivatives
2020-12-25,1437355536,2347086.1136512086,derivatives
2020-12-24,1379961606,2131346.5017143916,derivatives
2020-12-23,1374069138,2183869.9566108803,derivatives
2020-12-22,1208444476,1993343.3557666931,derivatives
2020-12-21,1182071082,1868975.733236359,derivatives
2020-12-20,1210774400,1863045.1307144288,derivatives
2020-12-19,1207860489,1880348.2299645059,derivatives
2020-12-18,1130626666,1768068.3472250456,derivatives
2020-12-17,1128381773,1784651.7674411247,derivatives
2020-12-16,1092939280,1860480.5174908503,derivatives
2020-12-15,1057140238,1806521.4771523294,derivatives
2020-12-14,999424775,1693595.836440046,derivatives
2020-12-13,951756360,1668343.0795119898,derivatives
2020-12-12,929160859,1701510.5094491648,derivatives
2020-12-11,968788929,1725543.1194784837,derivatives
2020-12-10,996017739,1738706.012045038,derivatives
2020-12-09,1004973252,1800253.0309544282,derivatives
2020-12-08,1077274034,1824280.3529093005,derivatives
2020-12-07,1067891957,1793630.8861567404,derivatives
2020-12-06,1065744903,1794636.5294266227,derivatives
2020-12-05,1018334559,1783704.1898022457,derivatives
2020-12-04,1056469385,1722345.3023361973,derivatives
2020-12-03,1048875114,1763497.0055651767,derivatives
2020-12-02,970971533,1658306.3482033066,derivatives
2020-12-01,967563291,1577917.5965035306,derivatives
2020-11-30,925774600,1599527.627077646,derivatives
2020-11-29,876824010,1624319.6865563812,derivatives
2020-11-28,844771805,1614964.547209849,derivatives
2020-11-27,875512075,1686856.1423451891,derivatives
2020-11-26,957729368,1677548.769508329,derivatives
2020-11-25,1023775647,1702518.8282640148,derivatives
2020-11-24,1008431953,1665535.787074504,derivatives
2020-11-23,971798932,1734921.5053379512,derivatives
2020-11-22,974090051,1776304.8451803494,derivatives
2020-11-21,962367931,1909952.827118106,derivatives
2020-11-20,928440586,1979195.4508633553,derivatives
2020-11-19,919428039,1928087.9901857988,derivatives
2020-11-18,920931368,1929258.1292552634,derivatives
2020-11-17,849841681,1863279.2830519623,derivatives
2020-11-16,789911826,1774046.2336612316,derivatives
2020-11-15,811247636,1770007.7149651998,derivatives
2020-11-14,806179428,1701123.4791416093,derivatives
2020-11-13,742514405,1609089.6196771048,derivatives
2020-11-12,775583011,1676537.4959469098,derivatives
2020-11-11,835030535,1865614.8148975626,derivatives
2020-11-10,743685346,1676893.1565536992,derivatives
2020-11-09,740159508,1636905.385142756,derivatives
2020-11-08,675010988,1548083.819920648,derivatives
2020-11-07,654565402,1437278.5604496947,derivatives
2020-11-06,596987352,1444650.450101636,derivatives
2020-11-05,540635960,1354128.8916718848,derivatives
2020-11-04,518844112,1346947.3312564902,derivatives
2020-11-03,518883957,1352211.0781017903,derivatives
2020-11-02,568151908,1445679.155216285,derivatives
2020-11-01,582808993,1512100.7524064032,derivatives
2020-10-31,594424673,1560210.6958187877,derivatives
2020-10-30,620650146,1612958.0966241327,derivatives
2020-10-29,672546968,1733234.461252996,derivatives
2020-10-28,678498367,1691172.4002991028,derivatives
2020-10-27,667018260,1696125.3623556935,derivatives
2020-10-26,685156659,1687245.5156619386,derivatives
2020-10-25,702053634,1715338.2378811573,derivatives
2020-10-24,705099369,1726703.4872046039,derivatives
2020-10-23,718099009,1739791.6632344034,derivatives
2020-10-22,669163992,1719994.8387096773,derivatives
2020-10-21,684925634,1866485.813167648,derivatives
2020-10-20,690877716,1829751.8830446526,derivatives
2020-10-19,725791420,1926709.370852137,derivatives
2020-10-18,721904430,1958875.6139255965,derivatives
2020-10-17,712381340,1949806.6017079044,derivatives
2020-10-16,716610253,1917557.0709908754,derivatives
2020-10-15,773908256,2051718.600212089,derivatives
2020-10-14,782820549,2060270.9469417837,derivatives
2020-10-13,778420006,2024446.713999636,derivatives
2020-10-12,728705545,1950757.7165038148,derivatives
2020-10-11,738526178,1995693.071393828,derivatives
2020-10-10,734525573,2012288.5677497124,derivatives
2020-10-09,689871766,1964718.9530942957,derivatives
2020-10-08,682269003,1999205.9161367833,derivatives
2020-10-07,649579442,1902303.107154362,derivatives
2020-10-06,727365316,2065029.4296340458,derivatives
2020-10-05,750209393,2126383.5860661548,derivatives
2020-10-04,748629687,2155384.4672213746,derivatives
2020-10-03,750716140,2163758.870154201,derivatives
2020-10-02,782221439,2207856.3860114594,derivatives
2020-10-01,801452341,2218737.448092575,derivatives
2020-09-30,791375553,2196496.025423964,derivatives
2020-09-29,773351774,2177106.508642531,derivatives
2020-09-28,768290166,2145402.7142498116,derivatives
2020-09-27,761202405,2137308.4514951566,derivatives
2020-09-26,746246319,2102872.3729816554,derivatives
2020-09-25,729177357,2080273.185552893,derivatives
2020-09-24,665640322,2042468.002454741,derivatives
2020-09-23,748946767,2161836.8750721626,derivatives
2020-09-22,606024120,1770654.2394670718,derivatives
2020-09-21,690943667,1856477.1535278629,derivatives
2020-09-20,704319088,1826222.1277257758,derivatives
2020-09-19,733741518,1904486.5107586887,derivatives
2020-09-18,728016145,1870593.142167065,derivatives
2020-09-17,755500775,2067769.042340641,derivatives
2020-09-16,728422114,1995294.3654641577,derivatives
2020-09-15,809138148,2138596.9287696574,derivatives
2020-09-14,822575632,2227089.8389061866,derivatives
2020-09-13,938900039,2404784.5682964935,derivatives
2020-09-12,863213606,2293036.5413733562,derivatives
2020-09-11,834006978,2249149.100617567,derivatives
2020-09-10,768405486,2170759.607887451,derivatives
2020-09-09,731765927,2160385.9441426545,derivatives
2020-09-08,785608874,2224890.608892665,derivatives
2020-09-07,839341183,2360617.5694678817,derivatives
2020-09-06,761700574,2254152.2121274895,derivatives
2020-09-05,883787764,2274228.0538328914,derivatives
2020-09-04,884080087,2278850.591571079,derivatives
2020-09-03,1065240804,2416662.81902947,derivatives
2020-09-02,1135141660,2398102.1654167105,derivatives
2020-09-01,1049141335,2417209.2597285905,derivatives
2020-08-31,1055349191,2462087.511664801,derivatives
2020-08-30,1025044094,2553036.3486924036,derivatives
2020-08-29,1034948878,2607252.4952764832,derivatives
2020-08-28,1000655819,2603433.8094494743,derivatives
2020-08-27,1009848583,2598683.9500772,derivatives
2020-08-26,923336035,2391566.6053667637,derivatives
2020-08-25,923944786,2260470.6806282722,derivatives
2020-08-24,879099234,2245349.494278709,derivatives
2020-08-23,880537796,2226729.2029132107,derivatives
2020-08-22,849267952,2187143.8372392477,derivatives
2020-08-21,1015905679,2441963.557040527,derivatives
2020-08-20,1009191798,2476240.4563857196,derivatives
2020-08-19,966663815,2278201.8217812446,derivatives
2020-08-18,946357868,2195776.8579317387,derivatives
2020-08-17,939129634,2193254.4758168105,derivatives
2020-08-16,858550098,1990148.5813630044,derivatives
2020-08-15,827834738,1900490.6861957347,derivatives
2020-08-14,778453545,1847741.621172561,derivatives
2020-08-13,823003515,2123386.864986197,derivatives
2020-08-12,773379991,2037462.434796354,derivatives
2020-08-11,776870523,1965864.9805152083,derivatives
2020-08-10,716356566,1837659.858396183,derivatives
2020-08-09,722881728,1836263.1849010591,derivatives
2020-08-08,717725201,1892036.6979490696,derivatives
2020-08-07,741996143,1885488.1279699134,derivatives
2020-08-06,727624792,1822890.0491031164,derivatives
2020-08-05,639099150,1643477.6403425308,derivatives
2020-08-04,610592431,1579513.2343430684,derivatives
2020-08-03,597557746,1608153.6842671835,derivatives
2020-08-02,592637538,1532036.1347361892,derivatives
2020-08-01,578231451,1668922.1317863017,derivatives
2020-07-31,560517522,1675437.2201464653,derivatives
2020-07-30,554013185,1739171.8254591115,derivatives
2020-07-29,558258178,1766025.0482427003,derivatives
2020-07-28,486020200,1516443.68174727,derivatives
2020-07-27,521197054,1681335.0559695472,derivatives
2020-07-26,562007584,1862247.2050101063,derivatives
2020-07-25,536286404,1928324.777965553,derivatives
2020-07-24,537809182,1959731.7421564697,derivatives
2020-07-23,559834629,2131810.0186588475,derivatives
2020-07-22,487771800,1992206.338833524,derivatives
2020-07-21,482058634,2037441.3947590871,derivatives
2020-07-20,466221360,1958172.7918014196,derivatives
2020-07-19,465898378,1972140.103284795,derivatives
2020-07-18,458304760,1977070.7044562355,derivatives
2020-07-17,453786328,1933391.5384943122,derivatives
2020-07-16,454765225,1905174.8010054464,derivatives
2020-07-15,430538305,1791520.909620506,derivatives
2020-07-14,406459386,1693369.1038620174,derivatives
2020-07-13,429313007,1771824.2137845645,derivatives
2020-07-12,432227920,1803956.2604340569,derivatives
2020-07-11,433388080,1795162.2897854361,derivatives
2020-07-10,427960231,1768065.4038421814,derivatives
2020-07-09,424640287,1724357.5367497767,derivatives
2020-07-08,368863076,1540652.7274246095,derivatives
2020-07-07,347832694,1444967.987703556,derivatives
2020-07-06,348026648,1518440.8726003491,derivatives
2020-07-05,339391352,1466940.4910096817,derivatives
2020-07-04,346139630,1523904.3321299641,derivatives
2020-07-03,323132691,1420550.8023036004,derivatives
2020-07-02,326137053,1400571.3862406595,derivatives
2020-07-01,293670356,1293246.2392108508,derivatives
2020-06-30,278355122,1220748.7150249977,derivatives
2020-06-29,282352771,1247031.0529105205,derivatives
2020-06-28,268865325,1205728.1716668908,derivatives
2020-06-27,284040195,1228919.6339722236,derivatives
2020-06-26,282859628,1205196.5402641671,derivatives
2020-06-25,274269206,1162403.9245602882,derivatives
2020-06-24,214531558,882809.588082795,derivatives
2020-06-23,195606063,808757.3927065243,derivatives
2020-06-22,193435326,841865.0215432823,derivatives
2020-06-21,191069010,830409.883089226,derivatives
2020-06-20,187126838,814125.8994996736,derivatives
2020-06-19,178857217,774039.1093607998,derivatives
2020-06-18,176941917,759472.5598763843,derivatives
2020-06-17,162933948,693424.4712090906,derivatives
2020-06-16,155447311,673281.839050589,derivatives
2020-06-15,158622518,681690.3089948,derivatives
2020-06-14,155817510,656073.7263157895,derivatives
2020-06-13,153412128,643912.3945435466,derivatives
2020-06-12,149832502,648737.8853481122,derivatives
2020-06-11,150370795,612234.0092015797,derivatives
2020-06-10,153808273,630542.6679785184,derivatives
2020-06-09,147299823,598147.579793714,derivatives
2020-06-08,143802721,590105.1376749149,derivatives
2020-06-07,143749850,596249.7407607117,derivatives
2020-06-06,143998037,599542.1642101756,derivatives
2020-06-05,138213776,570777.5180673137,derivatives
2020-06-04,136421117,561681.1470685112,derivatives
2020-06-03,134813781,568306.9766461513,derivatives
2020-06-02,135936040,556772.6397706328,derivatives
2020-06-01,133789842,577801.0883178579,derivatives
2020-05-31,133777265,549799.7082031892,derivatives
2020-05-30,126647861,576930.853680758,derivatives
2020-05-29,128000273,585331.4111944394,derivatives
2020-05-28,128473339,619267.9986503422,derivatives
2020-05-27,134968627,664346.4609175035,derivatives
2020-05-26,136311339,660039.4102266125,derivatives
2020-05-25,131831842,640520.0757943834,derivatives
2020-05-24,132171419,630919.943672729,derivatives
2020-05-23,134253215,641255.3257546809,derivatives
2020-05-22,126669002,629974.6456457949,derivatives
2020-05-21,132591584,630278.0054190236,derivatives
2020-05-20,139522499,652767.3762515206,derivatives
2020-05-19,131966267,616117.7786077781,derivatives
2020-05-18,129582125,627364.4396030017,derivatives
2020-05-17,130290679,648825.6511129923,derivatives
2020-05-16,130268332,667666.0960483829,derivatives
2020-05-15,130156569,641671.1151646618,derivatives
2020-05-14,129103273,645064.8196262617,derivatives
2020-05-13,127793565,666250.7950576091,derivatives
2020-05-12,125512679,671765.5694712054,derivatives
2020-05-11,128280971,681005.3140096618,derivatives
2020-05-10,135065511,645227.6835618401,derivatives
2020-05-09,135726268,643862.7514231498,derivatives
2020-05-08,136244808,645312.4046795813,derivatives
2020-05-07,137459205,691688.2453580234,derivatives
2020-05-06,127585108,621517.4785658612,derivatives
2020-05-05,122186365,590101.2508451657,derivatives
2020-05-04,125089474,594446.9609846505,derivatives
2020-05-03,127847035,599489.050923755,derivatives
2020-05-02,126173451,593199.1114245417,derivatives
2020-05-01,120989743,585141.6694878368,derivatives
2020-04-30,134704377,627144.5458354673,derivatives
2020-04-29,121062639,616911.1241337138,derivatives
2020-04-28,119910459,611351.3765677577,derivatives
2020-04-27,108113321,550223.0189831543,derivatives
2020-04-26,101882627,524519.290568369,derivatives
2020-04-25,107122294,571867.894512065,derivatives
2020-04-24,114355369,617936.7178212472,derivatives
2020-04-23,121225745,659193.8281674823,derivatives
2020-04-22,117352407,676538.7236250433,derivatives
2020-04-21,113771642,655971.1831180812,derivatives
2020-04-20,115486649,633706.3707199297,derivatives
2020-04-19,117850391,622789.1507689056,derivatives
2020-04-18,112696538,652632.2561964326,derivatives
2020-04-17,111611057,643069.0078359069,derivatives
2020-04-16,103339954,660994.9724958424,derivatives
2020-04-15,106072080,657525.9112323333,derivatives
2020-04-14,106987507,679501.4734836456,derivatives
2020-04-13,108579850,680922.1748400852,derivatives
2020-04-12,104845580,656228.2030418726,derivatives
2020-04-11,105413305,665908.4333543903,derivatives
2020-04-10,112830481,662773.0321898495,derivatives
2020-04-09,117752670,679394.5880452343,derivatives
2020-04-08,115035890,696933.7816551557,derivatives
2020-04-07,107176385,624643.8104674204,derivatives
2020-04-06,98581241,685353.455228031,derivatives
2020-04-05,97371361,671897.3295611372,derivatives
2020-04-04,97946549,691078.451986171,derivatives
2020-04-03,97115122,684584.2520795149,derivatives
2020-04-02,95860011,702425.5220927676,derivatives
2020-04-01,91177539,677950.3234441222,derivatives
2020-03-31,84509719,635698.2021964797,derivatives
2020-03-30,80081524,634409.601521033,derivatives
2020-03-29,81743559,617072.2352230693,derivatives
2020-03-28,81669558,613641.5808851153,derivatives
2020-03-27,85072028,606660.6860158312,derivatives
2020-03-26,85661308,623580.8983038508,derivatives
2020-03-25,76325696,545573.2380271623,derivatives
2020-03-24,69951603,508886.9707551288,derivatives
2020-03-23,69183789,557618.9973402112,derivatives
2020-03-22,74481069,557576.5009731995,derivatives
2020-03-21,74690198,557472.7422003285,derivatives
2020-03-20,74710053,543503.9502400699,derivatives
2020-03-19,66722785,556997.954754153,derivatives
2020-03-18,71503157,613076.8841635942,derivatives
2020-03-17,67312248,599770.542635659,derivatives
2020-03-16,67028809,531594.9639146641,derivatives
2020-03-15,70957699,571824.4741719719,derivatives
2020-03-14,88344864,649737.9127748768,derivatives
2020-03-13,58572421,535788.7028905965,derivatives
2020-03-12,114853871,583844.4032126882,derivatives
2020-03-11,110431643,546393.7608233141,derivatives
2020-03-10,109914810,538956.6048837893,derivatives
2020-03-09,90213452,447709.4392059553,derivatives
2020-03-08,106903003,444318.3832086451,derivatives
2020-03-07,108894894,440691.59854309994,derivatives
2020-03-06,111239153,483564.3931490176,derivatives
2020-03-05,122458222,538230.5819268635,derivatives
2020-03-04,109512046,485038.7368234565,derivatives
2020-03-03,128306027,547590.9137467458,derivatives
2020-03-02,116446549,526597.6981865871,derivatives
2020-03-01,127578854,573336.5719935286,derivatives
2020-02-29,127297591,553973.5889290222,derivatives
2020-02-28,131211275,570235.8757062147,derivatives
2020-02-27,114924419,510389.5678820447,derivatives
2020-02-26,126344136,508590.8380967716,derivatives
2020-02-25,137500882,514522.085017213,derivatives
2020-02-24,142385526,517069.8551040418,derivatives
2020-02-23,141537900,534367.425529505,derivatives
2020-02-22,142656629,534554.760744932,derivatives
2020-02-21,137964991,533445.4278312648,derivatives
2020-02-20,133575412,514265.8504658505,derivatives
2020-02-19,141646338,501580.51699716714,derivatives
2020-02-18,142407574,532006.7767483563,derivatives
2020-02-17,133028023,513245.19850302866,derivatives
2020-02-16,134567909,508110.2137139405,derivatives
2020-02-15,139996670,490390.4651814488,derivatives
2020-02-14,130446910,486433.64283849794,derivatives
2020-02-13,144601216,544145.4654925867,derivatives
2020-02-12,144826602,610850.7402252309,derivatives
2020-02-11,138748982,623198.8052461372,derivatives
2020-02-10,125162573,548477.5328659071,derivatives
2020-02-09,145914536,654413.3112077859,derivatives
2020-02-08,143520411,643906.9092377407,derivatives
2020-02-07,155958901,732855.1336873268,derivatives
2020-02-06,159567314,783229.3427575714,derivatives
2020-02-05,166333097,879650.4151462266,derivatives
2020-02-04,159242177,839663.4695491695,derivatives
2020-02-03,163282431,866725.5746058709,derivatives
2020-02-02,163496407,891037.1518883862,derivatives
2020-02-01,162416454,903970.9133411255,derivatives
2020-01-31,164517516,892370.9915382945,derivatives
2020-01-30,151658750,872805.8816758748,derivatives
2020-01-29,161017293,916954.971526196,derivatives
2020-01-28,151891877,894007.5161859917,derivatives
2020-01-27,144366207,858402.9432750625,derivatives
2020-01-26,139978414,864331.0527940723,derivatives
2020-01-25,132912924,813420.5875152998,derivatives
2020-01-24,141554915,866945.8292503675,derivatives
2020-01-23,147609844,872604.8947741783,derivatives
2020-01-22,150869995,890246.0317460317,derivatives
2020-01-21,146874003,878485.5732998385,derivatives
2020-01-20,138911376,830313.066347878,derivatives
2020-01-19,146370401,839135.4755489307,derivatives
2020-01-18,145053652,854161.1824284536,derivatives
2020-01-17,142120527,864217.251444208,derivatives
2020-01-16,137922697,829660.1118864293,derivatives
2020-01-15,148447686,895071.9686463672,derivatives
2020-01-14,141020952,977208.4540225903,derivatives
2020-01-13,116382878,791774.1206884821,derivatives
2020-01-12,112160885,784396.706063361,derivatives
2020-01-11,128518585,884505.0584996559,derivatives
2020-01-10,124430042,899060.9971098265,derivatives
2020-01-09,133370593,945957.8197035249,derivatives
2020-01-08,144217228,1007173.8808576018,derivatives
2020-01-07,130631077,902397.602928986,derivatives
2020-01-06,159704515,1169910.7391399897,derivatives
2020-01-05,163552276,1207562.5812167749,derivatives
2020-01-04,162091558,1201123.06780289,derivatives
2020-01-03,157824830,1225728.7200994098,derivatives
2020-01-02,174088400,1310413.2480240874,derivatives
2020-01-01,171584567,1307908.887872551,derivatives
2019-12-31,173464066,1306795.7360253124,derivatives
2019-12-30,178608178,1312812.7747151782,derivatives
2019-12-29,171857648,1327598.671301661,derivatives
2019-12-28,175665916,1379069.8382791649,derivatives
2019-12-27,172696323,1366917.2312806712,derivatives
2019-12-26,177448098,1405863.5556964031,derivatives
2019-12-25,176124714,1366261.0658599024,derivatives
2019-12-24,176814980,1372147.9124631383,derivatives
2019-12-23,181337231,1363232.8296496768,derivatives
2019-12-22,177309078,1364965.958429561,derivatives
2019-12-21,175851741,1358557.9496291718,derivatives
2019-12-20,171178125,1326139.7970251008,derivatives
2019-12-19,175888588,1318505.1574212892,derivatives
2019-12-18,165368823,1347419.7262283058,derivatives
2019-12-17,168807812,1257694.9187900464,derivatives
2019-12-16,173326291,1203571.217276578,derivatives
2019-12-15,174151835,1212334.3891402713,derivatives
2019-12-14,173646636,1191318.8529088914,derivatives
2019-12-13,173197292,1186120.339679496,derivatives
2019-12-12,170245543,1174593.2316820754,derivatives
2019-12-11,163357562,1112032.4166099387,derivatives
2019-12-10,169423341,1144365.6940222897,derivatives
2019-12-09,168959897,1110774.4198277562,derivatives
2019-12-08,172364669,1156033.9973172368,derivatives
2019-12-07,165957456,1110900.7028582904,derivatives
2019-12-06,163395093,1098602.1179318228,derivatives
2019-12-05,167818112,1147945.221971407,derivatives
2019-12-04,179498863,1209968.7428378835,derivatives
2019-12-03,171752695,1145934.7144382172,derivatives
2019-12-02,166303813,1095112.6893191095,derivatives
2019-12-01,181932856,1189025.9198745182,derivatives
2019-11-30,178258080,1145985.7280617163,derivatives
2019-11-29,182649011,1202666.8268914204,derivatives
2019-11-28,180647822,1171820.3295277634,derivatives
2019-11-27,170299865,1144103.896540141,derivatives
2019-11-26,169660509,1153839.1526115343,derivatives
2019-11-25,156170081,1101340.486600846,derivatives
2019-11-24,148537929,964156.3611579904,derivatives
2019-11-23,147206922,974041.6991993649,derivatives
2019-11-22,141163502,873320.3538728037,derivatives
2019-11-21,148526577,845053.3511606737,derivatives
2019-11-20,140259130,792962.064676617,derivatives
2019-11-19,127339030,710517.966744783,derivatives
2019-11-18,125398610,673787.5987319327,derivatives
2019-11-17,109433354,592877.6357135116,derivatives
2019-11-16,106751119,589882.958501409,derivatives
2019-11-15,106256587,571702.286667384,derivatives
2019-11-14,107446668,567659.9112426036,derivatives
2019-11-13,103754579,552385.5560879519,derivatives
2019-11-12,102197759,550397.237182249,derivatives
2019-11-11,97355079,511506.7461776913,derivatives
2019-11-10,103120615,551299.7326917936,derivatives
2019-11-09,101580397,550451.9182832991,derivatives
2019-11-08,101791227,542365.8727621484,derivatives
2019-11-07,100056700,519883.0925906682,derivatives
2019-11-06,95319271,501073.8106502655,derivatives
2019-11-05,94172796,503382.4887748557,derivatives
2019-11-04,92138146,500342.90524029324,derivatives
2019-11-03,93305496,502398.7508076675,derivatives
2019-11-02,93361861,505259.55731139734,derivatives
2019-11-01,92860347,507018.00163800165,derivatives
2019-10-31,93608721,507309.3485800997,derivatives
2019-10-30,95886503,500686.6638817816,derivatives
2019-10-29,91559945,500957.1866280024,derivatives
2019-10-28,94827667,513748.3313468414,derivatives
2019-10-27,90874148,504604.0757399078,derivatives
2019-10-26,97729095,535971.7834814084,derivatives
2019-10-25,89106830,545362.8129016464,derivatives
2019-10-24,86405415,528150.4584352078,derivatives
2019-10-23,78814507,454734.0583891069,derivatives
2019-10-22,77212300,437413.890777249,derivatives
2019-10-21,74266029,416967.2056594239,derivatives
2019-10-20,72408307,412935.882520673,derivatives
2019-10-19,70035800,400410.4968269396,derivatives
2019-10-18,71304800,395588.3495145631,derivatives
2019-10-17,64672811,363718.6378718857,derivatives
2019-10-16,62824604,344565.3704820929,derivatives
2019-10-15,64968221,343057.4559087549,derivatives
2019-10-14,64024292,347240.9805835774,derivatives
2019-10-13,60679843,329656.3426957136,derivatives
2019-10-12,60913240,334174.01799429447,derivatives
2019-10-11,61706131,318516.1358591855,derivatives
2019-10-10,61773554,317814.24088079436,derivatives
2019-10-09,58455934,320288.9375924607,derivatives
2019-10-08,58053997,319821.4907448215,derivatives
2019-10-07,55981018,323926.73301701195,derivatives
2019-10-06,59812573,330931.5757441629,derivatives
2019-10-05,59797821,336699.4425675676,derivatives
2019-10-04,56912894,322215.3314838929,derivatives
2019-10-03,60376952,330416.1987632026,derivatives
2019-10-02,55746349,314453.68343862816,derivatives
2019-10-01,56264725,309061.9335347432,derivatives
2019-09-30,56707088,329156.53587183653,derivatives
2019-09-29,58506014,331047.4395971256,derivatives
2019-09-28,57852115,328537.196887955,derivatives
2019-09-27,54534876,326360.7181328546,derivatives
2019-09-26,50223315,293274.83211678837,derivatives
2019-09-25,45305431,271046.5510020939,derivatives
2019-09-24,49599845,244358.2865306927,derivatives
2019-09-23,54092250,253632.71908847938,derivatives
2019-09-22,53980958,248485.35260541335,derivatives
2019-09-21,54635224,248896.2871850941,derivatives
2019-09-20,57629879,259640.83168138404,derivatives
2019-09-19,57315352,270904.9109041925,derivatives
2019-09-18,54211261,258863.81911947284,derivatives
2019-09-17,52602960,263581.5002254848,derivatives
2019-09-16,47921142,249264.71781534463,derivatives
2019-09-15,47943665,252029.99001209065,derivatives
2019-09-14,51370383,281728.5455742021,derivatives
2019-09-13,51545192,283604.90784044017,derivatives
2019-09-12,47521829,265011.3149676556,derivatives
2019-09-11,46653991,257657.20991881593,derivatives
2019-09-10,46626682,256783.13690935122,derivatives
2019-09-09,45949312,251432.62380300957,derivatives
2019-09-08,43828510,244306.07580824973,derivatives
2019-09-07,43841917,257969.5027949397,derivatives
2019-09-06,47383146,271132.6733806363,derivatives
2019-09-05,49246054,280364.66837460856,derivatives
2019-09-04,43688360,243565.5906784858,derivatives
2019-09-03,41834138,233618.90880661196,derivatives
2019-09-02,41012170,238318.14748096926,derivatives
2019-09-01,40941212,235240.24362215583,derivatives
2019-08-31,41037078,242235.27536745174,derivatives
2019-08-30,40977395,241370.05949225422,derivatives
2019-08-29,40375343,232175.63542265672,derivatives
2019-08-28,37093452,196761.36218968808,derivatives
2019-08-27,35217725,186633.4128245893,derivatives
2019-08-26,34346331,183063.271506236,derivatives
2019-08-25,33562831,174879.27782409335,derivatives
2019-08-24,34256215,175250.49879776948,derivatives
2019-08-23,37753040,197484.12407804572,derivatives
2019-08-22,33821620,180276.2112893769,derivatives
2019-08-21,30650344,155648.7101360959,derivatives
2019-08-20,30742174,151320.0137822406,derivatives
2019-08-19,29690251,151946.0133060389,derivatives
2019-08-18,28522872,153175.8337361044,derivatives
2019-08-17,29016803,156231.10429117538,derivatives
2019-08-16,30496912,161547.36730585867,derivatives
2019-08-15,30207541,161641.37949486304,derivatives
2019-08-14,28354910,135773.36717104004,derivatives
2019-08-13,28464977,134828.42459264872,derivatives
2019-08-12,28670321,132096.9452635459,derivatives
2019-08-11,27637278,133804.29920116192,derivatives
2019-08-10,28347491,134622.64805052953,derivatives
2019-08-09,2258641,10183.691780513098,derivatives
2019-08-08,2313978,10224.363732767762,derivatives
2019-08-07,2302059,10178.895472232049,derivatives
2019-08-06,2375676,10187.72674642995,derivatives
2019-08-05,2257917,10133.82253938333,derivatives
2019-08-04,2286595,10285.61468220053,derivatives
2019-08-03,2241392,10288.22179381254,derivatives
2019-08-02,2236168,10258.121932198725,derivatives
2019-08-01,2233411,10214.548364966842,derivatives
2019-07-31,2152441,10230.719140643567,derivatives
2019-07-30,2163830,10250.746127244303,derivatives
2019-07-29,2160977,10230.929836189754,derivatives
2019-07-28,2111615,10180.382798187253,derivatives
2019-07-27,2233345,10164.967457102544,derivatives
2019-07-26,2246398,10229.499089253188,derivatives
2019-07-25,2199933,10141.211450698382,derivatives
2019-07-24,2192815,10327.391324824566,derivatives
2019-07-23,2203195,10135.224031649646,derivatives
2019-07-22,2289055,10158.22756723174,derivatives
2019-07-21,2388182,10431.01987333479,derivatives
2019-07-20,2266135,10235.94109941732,derivatives
2019-07-19,2303286,10199.654592153041,derivatives
2019-07-18,2172412,10273.880349964531,derivatives
2019-07-17,2051932,10331.463672524042,derivatives
2019-07-16,2377930,10415.35631378389,derivatives
2019-07-15,2387441,10550.360157320254,derivatives
2019-07-14,2745383,10198.302377414562,derivatives
2019-07-13,2817300,10256.662297946701,derivatives
2019-07-12,2746840,10220.039438925476,derivatives
2019-07-11,2955072,10241.463921813267,derivatives
2019-07-10,3151558,10235.322009678152,derivatives
2019-07-09,3196828,10218.404986415215,derivatives
2019-07-08,3142910,10281.02715080144,derivatives
2019-07-07,3047960,10571.81506017828,derivatives
2019-07-06,3031752,10557.342340773757,derivatives
2019-07-05,3060707,10795.002292526366,derivatives
2019-07-04,3052686,10105.88936339259,derivatives
2019-07-03,2889267,9905.605458036203,derivatives
2019-07-02,2625480,8910.806407819713,derivatives
2019-07-01,2629084,9062.057079829036,derivatives
