time,tvlusd,tvleth,dai,token
2019-47,95808761,651582.9774211099,1382444.886376662,compound
2019-47,94428653,665928.4414668547,1542281.4929438145,compound
2019-47,100769067,654089.7507464624,522939.6191571108,compound
2019-46,96855394,640874.7038973069,604776.2862273563,compound
2019-46,97279113,601825.7423904975,259921.54858131442,compound
2019-46,102014354,580418.4911242604,257567.1875986026,compound
2019-46,101219838,572251.4586160107,78929.8013345606,compound
2019-46,100964509,563355.1445151211,0.0,compound
2019-46,106034182,569739.3047122669,0.0,compound
2019-46,105374717,570889.1375013543,0.0,compound
2019-45,104064718,575038.5036193845,0.0,compound
2019-45,102457745,551263.0205531046,0.0,compound
2019-45,103705899,547896.7614116652,0.0,compound
2019-45,110441604,587987.0308257466,0.0,compound
2019-45,112931714,608206.1288237828,0.0,compound
2019-45,115149915,605001.3923186045,0.0,compound
2019-45,114839461,613950.6067896284,0.0,compound
2019-44,114438157,620126.5687655793,0.0,compound
2019-44,116025768,618210.6138107417,0.0,compound
2019-44,119162440,619154.317780318,0.0,compound
2019-44,122282255,642812.6741313147,0.0,compound
2019-44,125657888,671679.9657900364,0.0,compound
2019-44,124864798,678060.2660874287,0.0,compound
2019-44,127412750,686047.5446909326,0.0,compound
2019-43,126515782,684683.3098820219,0.0,compound
2019-43,124355071,678979.3666393666,0.0,compound
2019-43,125987651,682785.8822891827,0.0,compound
2019-43,128340915,670152.5507806381,0.0,compound
2019-43,124099809,678994.4137440497,0.0,compound
2019-43,124890962,676622.3967927186,0.0,compound
2019-43,122141653,678225.6260758509,0.0,compound
2019-42,124240612,681367.8402983437,0.0,compound
2019-42,114067080,698127.6699920436,0.0,compound
2019-42,111182693,679600.8129584353,0.0,compound
2019-42,116851667,674196.0939303023,0.0,compound
2019-42,119901582,679252.1074099252,0.0,compound
2019-42,120012980,673813.8229184211,0.0,compound
2019-42,118701996,676943.2335329341,0.0,compound
2019-41,117421982,671328.0086901835,0.0,compound
2019-41,119919216,665293.8474341193,0.0,compound
2019-41,118553845,666744.5306788145,0.0,compound
2019-41,120055337,658450.8144573027,0.0,compound
2019-41,123821825,653827.3576935263,0.0,compound
2019-41,121777971,660472.7790432803,0.0,compound
2019-41,121841770,661931.7107622101,0.0,compound
2019-40,119892348,657737.2613561554,0.0,compound
2019-40,125692451,648802.2040984876,0.0,compound
2019-40,124756238,641849.2462828626,0.0,compound
2019-40,117989567,646482.7516300477,0.0,compound
2019-40,113304609,624199.035918907,0.0,compound
2019-40,111513894,645260.351811133,0.0,compound
2019-40,115557980,639360.2965585925,0.0,compound
2019-39,113248519,637660.579954955,0.0,compound
2019-39,112033952,634286.089565759,0.0,compound
2019-39,114925314,628935.1173863077,0.0,compound
2019-39,113380508,639556.1146209387,0.0,compound
2019-39,114982077,631596.13842351,0.0,compound
2019-39,113170821,656900.5166008823,0.0,compound
