time,tvlusd,tvleth,dai,token
2020-14,21094946,133259.2924826279,3484651.8534580013,uniswap
2020-14,22107720,129862.07706766915,3430230.3456840008,uniswap
2020-14,22121696,127634.98730671588,3427583.7982050013,uniswap
2020-14,21319967,129164.95213861625,3323635.150148,uniswap
2020-14,21307397,124183.45378249213,3359052.471444,uniswap
2020-14,18234172,126767.0467185762,3474032.834574,uniswap
2020-14,18385427,126866.0433342534,3506072.825690001,uniswap
2020-13,17796514,125566.31623509493,3477810.136628,uniswap
2020-13,17806799,125523.74876638936,3448512.7562,uniswap
2020-13,17416949,127624.74536528176,3120381.71341,uniswap
2020-13,17373535,129180.86846605696,3151291.929683001,uniswap
2020-13,17048341,128240.86806077928,3087130.369208,uniswap
2020-13,16295626,129094.71599461301,3065404.31985,uniswap
2020-13,16951980,127968.44568581565,3044579.381605,uniswap
2020-12,16780030,126080.32158689607,3057737.108939,uniswap
2020-12,17323715,123537.86636240465,3061671.631355,uniswap
2020-12,16640215,121134.2724029992,3056680.172135,uniswap
2020-12,16789743,120012.45889921373,2978294.337908,uniswap
2020-12,16420081,119453.52102429795,2804543.740733,uniswap
2020-12,15098228,121691.20657693238,2231455.823252,uniswap
2020-12,15782475,118149.98502769876,2221961.342883,uniswap
2020-11,15570885,116217.9802955665,2106422.99871,uniswap
2020-11,16252111,118231.56554634075,2100196.8684380003,uniswap
2020-11,14266489,119095.82602888385,2091938.207826,uniswap
2020-11,13735747,117771.98833919232,2106206.951825,uniswap
2020-11,13126778,116963.1827497104,2004226.535634,uniswap
2020-11,14165230,112342.21587754779,1880103.12582,uniswap
2020-11,14005917,112869.0224836812,1917807.399549,uniswap
2020-10,15185507,111682.77561226742,1928661.602401,uniswap
2020-10,13091968,119758.21441639225,1911678.358283,uniswap
2020-10,26202928,133199.10532736886,1852757.360618,uniswap
2020-10,26735841,132283.61288407302,1854644.641616,uniswap
2020-10,26811076,131465.50946356772,1830245.399696,uniswap
2020-10,26195730,130003.62282878412,1737285.417781,uniswap
2020-10,30343813,126117.26101413133,1815239.823822,uniswap
2020-09,30592596,123806.53986240392,1772543.2739439998,uniswap
2020-09,29066364,126353.52112676055,1810869.498956,uniswap
2020-09,28636952,125865.64697609,1694359.385744,uniswap
2020-09,28537178,126393.73726636547,1657249.45319,uniswap
2020-09,29251099,124839.3111689642,1547457.224637,uniswap
2020-09,27694122,125239.09917243251,1663385.120361,uniswap
2020-09,27624815,124145.31278087365,1713562.9017460004,uniswap
2020-08,28121331,122378.393315636,1782840.5989419997,uniswap
2020-08,27658974,120204.14602346804,1856903.649773,uniswap
2020-08,26648602,118348.81200870455,2877824.448363,uniswap
2020-08,28859465,116172.06746638755,2884603.493057,uniswap
2020-08,30569968,114391.43840742404,2829832.323473,uniswap
2020-08,31418801,114096.6735664742,2743249.885852,uniswap
2020-08,30461273,115004.61735945936,2995370.935968,uniswap
2020-07,30489678,114249.1775021546,3009786.3479150007,uniswap
2020-07,29841627,115383.47059505858,2908797.6034770007,uniswap
2020-07,30149861,116077.08092708091,2837832.048558,uniswap
2020-07,47276897,167411.10835694053,2765716.699953,uniswap
2020-07,45055014,168316.69904363414,2707638.321035,uniswap
2020-07,44607874,172104.91917126437,2578489.184975,uniswap
2020-07,45338233,171191.0323214016,2551971.674972,uniswap
2020-06,48674013,170498.8545607398,2609011.4477810003,uniswap
2020-06,46414352,173078.09225491292,2503410.109261,uniswap
2020-06,40843946,153698.90118160608,2485093.017689,uniswap
2020-06,37846014,159627.20485891437,2566665.6448580003,uniswap
2020-06,35743569,160544.23733381243,2641986.4451050004,uniswap
2020-06,36622099,160482.46713409288,2683792.927855,uniswap
2020-06,35506552,159243.6291877831,2646517.848826,uniswap
2020-05,35426911,158943.47435954955,2617298.087526,uniswap
2020-05,34576146,162474.2540294159,2565484.338968,uniswap
2020-05,33581833,164834.99239189122,2551418.7071510004,uniswap
2020-05,32161283,170084.52588714368,2690809.309599,uniswap
2020-05,32117328,169350.52992354336,2624484.7918490004,uniswap
2020-05,31228470,165765.00875842667,2586583.98331,uniswap
2020-05,30596661,166748.3841081258,2618638.723426,uniswap
2020-04,30017181,167068.40874937383,2774205.4772,uniswap
2020-04,30461220,165226.83879366456,2723156.995318,uniswap
2020-04,28875942,166182.90745856357,2707666.412371,uniswap
2020-04,29205148,166316.3325740319,2594200.4848889997,uniswap
2020-04,28245580,166248.2636845203,2440000.917555,uniswap
2020-04,27771019,165126.76299203234,2462951.89139,uniswap
2020-04,26897178,166083.2232170423,2427122.076556,uniswap
2020-03,26956958,164975.26315789472,2422804.586301,uniswap
2020-03,26788658,164065.7643312102,2380607.192536,uniswap
2020-03,27284162,161292.04303617874,2294930.0725970003,uniswap
2020-03,27331175,161274.41435062257,2296110.484084,uniswap
2020-03,26828624,160467.8748728991,2281716.857262,uniswap
2020-03,26993983,161350.76509264793,2154444.780261,uniswap
2020-03,25775628,147770.61285329357,2127202.194232,uniswap
2020-02,25770569,151752.26121775998,2105020.472523,uniswap
2020-02,17551890,106730.86044390392,2124093.165078,uniswap
2020-02,16342451,98306.37030798844,2054404.109289,uniswap
2020-02,16235098,97890.25022610794,2096952.541363,uniswap
2020-02,14754573,102242.20774721086,2160993.515526,uniswap
2020-02,14841632,100970.35172460713,2092223.651696,uniswap
2020-02,14449534,101052.7589341912,2065008.19439,uniswap
2020-01,14477585,99639.26359256708,2060108.189943,uniswap
2020-01,13980140,101012.57225433526,2073188.621418,uniswap
2020-01,14198637,100706.69551031989,2070845.303321,uniswap
2020-01,13522892,94440.19833787276,2110513.9229220003,uniswap
2020-01,13345577,92191.05415860737,2095498.6727200001,uniswap
2020-01,12750451,93403.05472126584,2113287.294024,uniswap
2020-01,12415921,91671.00561134082,2164775.11085,uniswap
2020-00,12324536,91326.68395702113,2151138.694579,uniswap
2020-00,11995062,93158.29450139796,2096968.695138,uniswap
2020-00,12281509,92446.43582988332,2104523.417438,uniswap
2020-00,11987675,91376.43875295373,2115370.919338,uniswap
2019-52,12066353,90902.16212144039,1981579.0499180001,uniswap
2019-52,12721958,93509.43035648658,1965298.822202,uniswap
2019-52,12442117,96115.23368095793,1925563.577476,uniswap
2019-51,12259631,96244.55173496623,1928962.381959,uniswap
2019-51,12131114,96019.58208010133,1886198.591298,uniswap
